username,anime_id,my_watched_episodes,my_start_date,my_finish_date,my_score,my_status,my_rewatching,my_rewatching_ep,my_last_updated,my_tags
anime-jesus,6038,0,0000-00-00,0000-00-00,0,6,0.0,0,1330013179,
MistButterfly,6050,4,0000-00-00,0000-00-00,5,2,0.0,0,1466443076,
ecoute,6055,0,0000-00-00,0000-00-00,0,6,0.0,0,1516827891,
Lesach,6062,1,0000-00-00,0000-00-00,0,2,0.0,0,1285599503,
canc,6063,0,0000-00-00,0000-00-00,0,6,0.0,0,1309450054,
MistButterfly,6064,24,0000-00-00,0000-00-00,5,2,0.0,0,1408211769,
Tamah,6068,7,2010-04-17,2010-04-17,7,2,,0,1271501117,
MistButterfly,6107,13,0000-00-00,0000-00-00,5,2,0.0,0,1408314390,
kioniel,6112,12,0000-00-00,2010-01-27,8,2,0.0,0,1264603211,
MistButterfly,6115,0,0000-00-00,0000-00-00,0,6,0.0,0,1475272967,
MistButterfly,6129,12,0000-00-00,0000-00-00,5,2,0.0,0,1435241894,
Froschfan,6130,0,0000-00-00,0000-00-00,0,6,0.0,0,1237631000,
Azathoth77,6149,0,0000-00-00,0000-00-00,0,6,0.0,0,1491773498,
leSange,6152,1,0000-00-00,0000-00-00,8,2,0.0,0,1300548745,
MistButterfly,6153,1,0000-00-00,0000-00-00,5,2,0.0,0,1437234895,
MistButterfly,6154,2,0000-00-00,0000-00-00,6,2,0.0,0,1437234926,
MistButterfly,6166,12,0000-00-00,0000-00-00,4,2,0.0,0,1418411284,
Slimak,6171,13,0000-00-00,2010-10-18,7,2,,0,1287434870,
MistButterfly,6178,1,0000-00-00,0000-00-00,5,2,0.0,0,1469986219,
MistButterfly,6187,1,0000-00-00,0000-00-00,6,2,0.0,0,1403430451,
dark-chaos,6195,26,0000-00-00,0000-00-00,0,2,0.0,0,1311262843,
Angelah,6199,0,0000-00-00,0000-00-00,0,6,0.0,0,1293227845,
MistButterfly,6209,11,0000-00-00,0000-00-00,4,2,0.0,0,1438939767,
Jiruga0005,6217,0,0000-00-00,0000-00-00,0,6,0.0,0,1255138058,
zombie_pegasus,6227,1,2017-09-07,2017-09-07,5,2,0.0,0,1504848172,6
MistButterfly,6246,1,0000-00-00,0000-00-00,5,2,0.0,0,1442771474,
MistButterfly,6276,1,0000-00-00,0000-00-00,5,2,0.0,0,1502436866,
ecoute,6293,0,0000-00-00,0000-00-00,0,6,0.0,0,1516824781,
Jiruga0005,6310,0,0000-00-00,0000-00-00,0,6,0.0,0,1258967315,
MistButterfly,6330,8,0000-00-00,0000-00-00,5,2,0.0,0,1406318567,
zombie_pegasus,6331,1,2017-11-09,2017-11-09,4,2,0.0,0,1510265735,5
MistButterfly,6336,7,0000-00-00,0000-00-00,7,2,0.0,0,1428857172,
MistButterfly,6361,1,0000-00-00,0000-00-00,5,2,0.0,0,1429025800,
ProperBritish,6381,12,0000-00-00,2010-09-23,9,2,,0,1285263291,
ecoute,6383,0,0000-00-00,0000-00-00,0,6,0.0,0,1516837026,
PrinceRen,6385,1,2011-03-23,2011-03-23,0,2,0.0,0,1300916151,
MistButterfly,6401,1,0000-00-00,0000-00-00,5,2,0.0,0,1471207571,
Rukawa,6413,1,0000-00-00,0000-00-00,8,2,0.0,0,1249432864,
MistButterfly,6421,4,0000-00-00,0000-00-00,7,2,0.0,0,1397902975,
Sakurei,6425,16,0000-00-00,2009-11-07,3,2,0.0,0,1257598815,
Aria-da-Capo,6431,1,0000-00-00,0000-00-00,0,2,0.0,0,1451077585,
feliciahardy,6443,0,0000-00-00,0000-00-00,0,6,0.0,0,1246342825,
MistButterfly,6444,25,0000-00-00,0000-00-00,7,2,0.0,0,1367082282,
canc,6447,0,0000-00-00,0000-00-00,0,6,0.0,0,1299431532,
Jiruga0005,6460,0,0000-00-00,0000-00-00,0,6,0.0,0,1255138089,
MistButterfly,6463,1,0000-00-00,0000-00-00,4,2,0.0,0,1427559448,
Rukawa,6484,1,0000-00-00,0000-00-00,7,2,0.0,0,1249432858,
ecoute,6492,0,0000-00-00,0000-00-00,0,6,0.0,0,1516788723,
MistButterfly,6496,1,0000-00-00,0000-00-00,5,2,0.0,0,1457912850,
anime-jesus,6511,0,0000-00-00,0000-00-00,0,6,0.0,0,1330012960,
Aria-da-Capo,6513,1,0000-00-00,0000-00-00,0,2,0.0,0,1450289870,
MistButterfly,6535,1,0000-00-00,0000-00-00,3,2,0.0,0,1391900909,
MistButterfly,6555,1,0000-00-00,0000-00-00,4,2,0.0,0,1469986227,
MistButterfly,6566,1,0000-00-00,0000-00-00,4,2,0.0,0,1428836769,
MistButterfly,6567,1,0000-00-00,0000-00-00,5,2,0.0,0,1428836717,
Punkero,6568,1,2017-05-22,2017-05-22,4,2,0.0,0,1495556148,
MistButterfly,6572,4,0000-00-00,0000-00-00,6,2,0.0,0,1407600165,
MistButterfly,6574,12,0000-00-00,0000-00-00,5,2,0.0,0,1395051497,
Anime_Consumer,6577,3,0000-00-00,0000-00-00,0,2,0.0,0,1483740502,
zombie_pegasus,6579,1,2017-10-28,2017-10-28,6,2,0.0,0,1509236493,6
Gokaired,6583,44,0000-00-00,0000-00-00,8,2,0.0,0,1301057249,
MistButterfly,6587,1,0000-00-00,0000-00-00,5,2,0.0,0,1436548733,
MistButterfly,6628,1,0000-00-00,0000-00-00,4,2,0.0,0,1406318586,
Areq,6653,1,2006-06-19,2006-06-19,4,2,,0,1380815550,Story: 4 Art: 4 Sound: 5 Character: 4 Enjoyment: 5
Tamah,6657,3,2009-07-27,2009-07-27,7,2,,0,1248694257,
RjOkami,6666,1,0000-00-00,0000-00-00,10,2,,0,1257944316,
Aria-da-Capo,6667,1,0000-00-00,0000-00-00,0,2,0.0,0,1431720942,
MistButterfly,6675,1,0000-00-00,0000-00-00,6,2,0.0,0,1472309343,
Shin4869,6693,1,2011-02-04,2011-02-04,7,2,0.0,0,1296849436,
xTheFallenx,6705,6,0000-00-00,0000-00-00,7,2,0.0,0,1472227473,
ecoute,6718,0,0000-00-00,0000-00-00,0,6,0.0,0,1516824713,
Areq,6733,1,2006-07-12,2006-07-12,5,2,,0,1380815586,Story: 5 Art: 5 Sound: 6 Character: 5 Enjoyment: 5
Areq,6734,1,2006-06-17,2006-06-17,5,2,,0,1380815519,Story: 5 Art: 5 Sound: 6 Character: 5 Enjoyment: 5
Areq,6735,1,2006-07-01,2006-07-01,5,2,,0,1380815570,Story: 6 Art: 5 Sound: 6 Character: 5 Enjoyment: 5
MistButterfly,6749,1,0000-00-00,0000-00-00,6,2,0.0,0,1366990482,
MistButterfly,6787,1,0000-00-00,0000-00-00,5,2,0.0,0,1372855581,
MistButterfly,6794,1,0000-00-00,0000-00-00,5,2,0.0,0,1436548756,
MistButterfly,6795,5,0000-00-00,0000-00-00,4,2,0.0,0,1443171037,
MistButterfly,6802,12,0000-00-00,0000-00-00,6,2,0.0,0,1418395307,
MistButterfly,6811,26,0000-00-00,0000-00-00,8,2,0.0,0,1368736225,
Azathoth77,6822,0,0000-00-00,0000-00-00,0,6,0.0,0,1479942930,
Aria-da-Capo,6831,1,0000-00-00,0000-00-00,0,2,0.0,0,1426329451,
Aria-da-Capo,6836,1,0000-00-00,0000-00-00,0,2,0.0,0,1424989141,
MistButterfly,6862,1,0000-00-00,0000-00-00,6,2,0.0,0,1407492962,
ecoute,6872,0,0000-00-00,0000-00-00,0,6,0.0,0,1516797489,
MistButterfly,6875,12,0000-00-00,0000-00-00,5,2,0.0,0,1387322863,
MistButterfly,6877,1,0000-00-00,0000-00-00,4,2,0.0,0,1469985808,
Gokaired,6889,52,0000-00-00,0000-00-00,9,2,,0,1300885915,Time Boken
HimeAria,6895,12,0000-00-00,0000-00-00,8,2,,0,1379701874,
ShinyShinigami,6899,0,0000-00-00,0000-00-00,0,6,0.0,0,1429552335,
MistButterfly,6904,1,0000-00-00,0000-00-00,7,2,0.0,0,1391100822,
Froschfan,6909,0,0000-00-00,0000-00-00,0,6,0.0,0,1252791227,
MistButterfly,6918,12,0000-00-00,0000-00-00,5,2,0.0,0,1387322834,
MistButterfly,6919,12,0000-00-00,0000-00-00,6,2,0.0,0,1368798437,
Akihara,6941,1,0000-00-00,0000-00-00,8,2,0.0,0,1334040564,
MistButterfly,6945,1,0000-00-00,0000-00-00,8,2,0.0,0,1431167653,
lmismyl,6946,3,2010-04-04,0000-00-00,0,1,,0,1270377697,Comedy
Aria-da-Capo,6953,1,0000-00-00,0000-00-00,0,2,0.0,0,1426419401,
fluffylonewolf,6958,1,0000-00-00,0000-00-00,7,2,0.0,0,1356040670,
ehhhhhhh,6959,1,0000-00-00,0000-00-00,0,2,0.0,0,1427100218,
MistButterfly,6964,1,0000-00-00,0000-00-00,5,2,0.0,0,1389887941,
RjOkami,6978,1,0000-00-00,0000-00-00,6,2,0.0,0,1291416223,
EvilGauche,6988,1,0000-00-00,0000-00-00,8,2,,0,1294126823,
MistButterfly,6999,2,0000-00-00,0000-00-00,6,2,0.0,0,1366990522,
MistButterfly,7004,52,0000-00-00,0000-00-00,5,2,0.0,0,1387584485,
MistButterfly,7017,7,0000-00-00,0000-00-00,4,2,0.0,0,1407492970,
Aria-da-Capo,7022,1,0000-00-00,0000-00-00,0,2,0.0,0,1432046508,
Aria-da-Capo,7032,1,0000-00-00,0000-00-00,0,2,0.0,0,1452964541,
MistButterfly,7041,2,0000-00-00,0000-00-00,4,2,0.0,0,1418682908,
MistButterfly,7060,1,0000-00-00,0000-00-00,3,2,0.0,0,1433501674,
MistButterfly,7083,6,0000-00-00,0000-00-00,5,2,0.0,0,1394546953,
MistButterfly,7113,1,0000-00-00,0000-00-00,4,2,0.0,0,1433500883,
MistButterfly,7135,1,0000-00-00,0000-00-00,5,2,0.0,0,1466443187,
nitewing34,7144,0,0000-00-00,0000-00-00,0,6,0.0,0,1282249405,
Rukawa,7157,1,0000-00-00,0000-00-00,8,2,,0,1258378511,
Rukawa,7158,1,0000-00-00,0000-00-00,8,2,,0,1258378517,
Aria-da-Capo,7171,1,0000-00-00,0000-00-00,0,2,0.0,0,1422711304,
MistButterfly,7222,1,0000-00-00,0000-00-00,7,2,0.0,0,1427032752,
MistButterfly,7229,12,0000-00-00,0000-00-00,5,2,0.0,0,1442771413,
ecoute,7252,0,0000-00-00,0000-00-00,0,6,0.0,0,1516822069,
Aria-da-Capo,7255,1,0000-00-00,0000-00-00,0,2,0.0,0,1426416940,
Aria-da-Capo,7258,1,0000-00-00,0000-00-00,0,2,0.0,0,1424647697,
Aria-da-Capo,7259,1,0000-00-00,0000-00-00,0,2,0.0,0,1426417993,
MistButterfly,7270,3,0000-00-00,0000-00-00,7,2,0.0,0,1426455703,
Verienkeli,7285,0,0000-00-00,0000-00-00,0,6,,0,1259153873,
ecoute,7290,0,0000-00-00,0000-00-00,0,6,0.0,0,1516806795,
scarlet88,7294,0,0000-00-00,0000-00-00,0,6,0.0,0,1255246953,
MistButterfly,7308,1,0000-00-00,0000-00-00,5,2,0.0,0,1433533017,
MistButterfly,7329,1,0000-00-00,0000-00-00,5,2,0.0,0,1418507002,
MistButterfly,7330,1,0000-00-00,0000-00-00,5,2,0.0,0,1418507027,
Akihara,7334,18,0000-00-00,0000-00-00,4,4,,0,1294579928,
Syrums,7336,1,0000-00-00,0000-00-00,5,2,0.0,0,1322983122,
Slimak,7338,4,0000-00-00,0000-00-00,7,2,0.0,0,1320400179,
Starwin,7363,1,0000-00-00,0000-00-00,9,2,0.0,0,1293355139,
MistButterfly,7366,1,0000-00-00,0000-00-00,6,2,0.0,0,1397390756,
ninjadante,7374,1,0000-00-00,0000-00-00,6,2,0.0,0,1267024470,maybe she should have been a weather lady
MistButterfly,7375,4,0000-00-00,0000-00-00,4,2,0.0,0,1418676712,
Tamah,7396,1,2009-10-31,2009-10-31,7,2,,0,1256983134,
Gokaired,7405,51,0000-00-00,0000-00-00,8,2,0.0,0,1301074723,
ImDigital,7430,0,0000-00-00,0000-00-00,0,6,,0,1411094251,Zach Bell alt ending
RotvyOckikano,7435,1,0000-00-00,0000-00-00,6,2,0.0,0,1504706005,
PiRhoManiac,7453,3,2012-01-12,2012-01-12,2,2,,0,1326418532,
ecoute,7459,0,0000-00-00,0000-00-00,0,6,0.0,0,1516787079,
Sakurei,7463,12,2009-12-18,2010-06-05,3,2,0.0,0,1275732943,
MistButterfly,7475,1,0000-00-00,0000-00-00,4,2,0.0,0,1412970188,
Verienkeli,7485,0,0000-00-00,0000-00-00,0,6,0.0,0,1295766217,
crazyspinz,7491,1,0000-00-00,0000-00-00,10,2,0.0,0,1401223354,
Pullman,7494,1,2016-04-09,2016-04-09,5,2,0.0,0,1460197984,1924
Hime_chan,7498,1,0000-00-00,0000-00-00,0,2,0.0,0,1487873300,
canc,7500,0,0000-00-00,0000-00-00,0,6,0.0,0,1309517743,
zombie_pegasus,7532,1,2017-09-13,2017-09-13,7,2,0.0,0,1505359786,8
Noontide,7536,1,2011-10-11,2011-10-11,3,2,,0,1434246136,"2000s, mecha"
zombie_pegasus,7549,1,2016-09-29,2016-09-29,5,2,0.0,0,1475248742,3
MistButterfly,7550,1,0000-00-00,0000-00-00,4,2,0.0,0,1469986232,
Gokaired,7551,36,0000-00-00,0000-00-00,8,2,0.0,0,1301074585,
MistButterfly,7568,26,0000-00-00,0000-00-00,5,2,0.0,0,1408211738,
lubryka,7571,1,2018-02-23,2018-02-23,7,2,0.0,0,1519422348,
darkpetr,7591,1,0000-00-00,0000-00-00,7,2,0.0,0,1278500887,
MistButterfly,7596,9,0000-00-00,0000-00-00,4,2,0.0,0,1435249194,
minimiau,7626,2,2016-12-13,2016-12-13,7,2,0.0,0,1481663669,Adventure
ProperBritish,7627,13,0000-00-00,2010-09-30,8,2,0.0,0,1285892811,
Lithuelle,7645,0,0000-00-00,0000-00-00,0,6,0.0,0,1370021474,
MistButterfly,7651,1,0000-00-00,0000-00-00,6,2,0.0,0,1403430762,
MistButterfly,7655,0,0000-00-00,0000-00-00,0,6,0.0,0,1457617346,
MistButterfly,7659,1,0000-00-00,0000-00-00,5,2,0.0,0,1397658962,
Rukawa,7666,1,0000-00-00,0000-00-00,8,2,0.0,0,1260657274,
Rukawa,7667,1,0000-00-00,0000-00-00,9,2,0.0,0,1260657284,
trinicanh,7691,1,0000-00-00,0000-00-00,0,2,0.0,0,1337975630,
MistButterfly,7695,1,0000-00-00,0000-00-00,5,2,0.0,0,1469986238,
mommyslttlmnstr,7715,0,0000-00-00,0000-00-00,0,6,0.0,0,1266054384,
MistButterfly,7720,0,0000-00-00,0000-00-00,0,3,0.0,0,1394129147,
MistButterfly,7728,1,0000-00-00,0000-00-00,5,2,0.0,0,1379798364,
canc,7750,0,0000-00-00,0000-00-00,0,6,0.0,0,1318939198,
tamer91,7761,26,0000-00-00,0000-00-00,8,2,0.0,0,1432538886,
kamciak,7774,1,0000-00-00,0000-00-00,8,2,,0,1303510361,
xTheFallenx,7805,1,0000-00-00,0000-00-00,8,2,0.0,0,1287250487,
MistButterfly,7809,3,0000-00-00,0000-00-00,3,2,0.0,0,1391900921,
Areq,7816,1,2005-03-25,2005-03-25,4,2,,0,1402165714,Story: 2 Art: 4 Sound: 5 Character: 6 Enjoyment: 5
MistButterfly,7861,1,0000-00-00,0000-00-00,6,2,0.0,0,1412537644,
Tomoki-sama,7870,6,2013-07-23,2013-07-23,9,2,0.0,0,1374631255,
Raian-kun,7876,0,0000-00-00,0000-00-00,0,6,0.0,0,1501636538,
Mentria,7877,1,0000-00-00,0000-00-00,8,2,0.0,0,1439498622,
Aria-da-Capo,7882,1,0000-00-00,0000-00-00,0,2,0.0,0,1450535477,
MistButterfly,7972,1,0000-00-00,0000-00-00,6,2,0.0,0,1379880445,
Eiposu_no_Tenshi,8011,0,0000-00-00,0000-00-00,0,6,0.0,0,1505622075,
DestradoTehRei,8017,6,0000-00-00,0000-00-00,0,2,,0,1359874814,
MistButterfly,8022,25,0000-00-00,0000-00-00,6,2,0.0,0,1384117171,
MistButterfly,8038,1,0000-00-00,0000-00-00,7,2,0.0,0,1403430443,
Tamah,8042,2,2011-02-15,2011-02-15,7,2,,0,1297787116,
fluffylonewolf,8057,12,0000-00-00,0000-00-00,8,2,0.0,0,1363752029,
MistButterfly,8062,1,0000-00-00,0000-00-00,5,2,0.0,0,1519487946,
MistButterfly,8097,1,0000-00-00,0000-00-00,5,2,0.0,0,1522785272,
MistButterfly,8108,1,0000-00-00,0000-00-00,5,2,0.0,0,1418507019,
MistButterfly,8109,1,0000-00-00,0000-00-00,5,2,0.0,0,1418507045,
ecoute,8120,0,0000-00-00,0000-00-00,0,6,0.0,0,1516808621,
MistButterfly,8133,1,0000-00-00,0000-00-00,5,2,0.0,0,1500062615,
Rukawa,8134,1,0000-00-00,0000-00-00,5,2,0.0,0,1295548828,
YEAHAAAA,8146,0,0000-00-00,0000-00-00,0,6,0.0,0,1470095184,
MistButterfly,8171,1,0000-00-00,0000-00-00,5,2,0.0,0,1440339109,
Anime_Consumer,8179,51,0000-00-00,0000-00-00,0,2,0.0,0,1483740086,
KyousukeLove,8180,0,0000-00-00,0000-00-00,0,6,0.0,0,1331295975,
MistButterfly,8190,1,0000-00-00,0000-00-00,7,2,0.0,0,1403430481,
MistButterfly,8197,2,0000-00-00,0000-00-00,6,2,0.0,0,1418395712,
Ryenn,8206,46,0000-00-00,0000-00-00,6,3,0.0,0,1322453094,
MistButterfly,8208,1,0000-00-00,0000-00-00,5,2,0.0,0,1433532983,
MistButterfly,8211,1,0000-00-00,0000-00-00,4,2,0.0,0,1441466634,
MistButterfly,8230,1,0000-00-00,0000-00-00,5,2,0.0,0,1412969563,
MistButterfly,8234,65,0000-00-00,0000-00-00,5,2,0.0,0,1390690162,
MistButterfly,8235,52,0000-00-00,0000-00-00,5,2,0.0,0,1390690171,
kioniel,8241,13,0000-00-00,2011-09-02,0,2,,0,1314988769,
Angelah,8245,1,0000-00-00,0000-00-00,6,2,0.0,0,1296511277,
DestradoTehRei,8248,1,0000-00-00,0000-00-00,6,2,,0,1300073908,
DestradoTehRei,8249,1,0000-00-00,0000-00-00,6,2,,0,1304164434,
DestradoTehRei,8250,1,0000-00-00,0000-00-00,0,2,,0,1359935029,
Meevir,8287,51,2010-06-22,2012-03-30,7,2,,0,1333117341,
MistButterfly,8311,25,0000-00-00,0000-00-00,7,2,0.0,0,1367082309,
MistButterfly,8312,1,0000-00-00,0000-00-00,4,2,0.0,0,1427559808,
MistButterfly,8317,0,0000-00-00,0000-00-00,0,6,0.0,0,1391554669,
ShiroBernkastel,8358,1,0000-00-00,0000-00-00,7,2,0.0,0,1378476652,
ShiroBernkastel,8359,1,0000-00-00,0000-00-00,7,2,0.0,0,1365790988,
HaruMashiro,8360,1,0000-00-00,0000-00-00,7,2,0.0,0,1323047034,
ShiroBernkastel,8361,0,0000-00-00,0000-00-00,0,2,0.0,0,1503930059,
crazyspinz,8362,1,0000-00-00,0000-00-00,9,2,0.0,0,1443386175,
crazyspinz,8363,1,0000-00-00,0000-00-00,10,2,0.0,0,1444486874,
crazyspinz,8364,1,0000-00-00,0000-00-00,8,2,0.0,0,1447528879,
crazyspinz,8365,0,0000-00-00,0000-00-00,0,6,0.0,0,1444486958,
crazyspinz,8366,0,0000-00-00,0000-00-00,0,6,0.0,0,1444486914,
crazyspinz,8367,0,0000-00-00,0000-00-00,0,6,0.0,0,1444486969,
crazyspinz,8368,0,0000-00-00,0000-00-00,0,6,0.0,0,1444486988,
Rukawa,8369,1,0000-00-00,0000-00-00,6,2,0.0,0,1333107881,
Duke_On_Tree,8394,26,0000-00-00,0000-00-00,7,2,,0,1411254505,
MistButterfly,8422,1,0000-00-00,0000-00-00,5,2,0.0,0,1379803466,
ecoute,8431,0,0000-00-00,0000-00-00,0,6,0.0,0,1516817768,
MistButterfly,8438,2,0000-00-00,0000-00-00,4,2,0.0,0,1469986195,
MistButterfly,8440,7,0000-00-00,0000-00-00,5,2,0.0,0,1403431016,
ecoute,8443,0,0000-00-00,0000-00-00,0,6,0.0,0,1516798580,
Aria-da-Capo,8446,1,0000-00-00,0000-00-00,0,2,0.0,0,1431274359,
MistButterfly,8481,3,0000-00-00,0000-00-00,6,2,0.0,0,1393510129,
MistButterfly,8490,1,0000-00-00,0000-00-00,4,2,0.0,0,1466893765,
xTheFallenx,8491,1,0000-00-00,0000-00-00,5,2,0.0,0,1338931562,
ecoute,8500,0,0000-00-00,0000-00-00,0,6,0.0,0,1516838118,
leSange,8507,6,2015-06-12,2015-06-12,5,2,0.0,0,1434092775,
Angelah,8518,0,0000-00-00,0000-00-00,0,6,0.0,0,1293227829,
canc,8522,0,0000-00-00,0000-00-00,0,6,0.0,0,1309517771,
Areq,8546,1,2005-01-15,2005-01-15,4,2,,0,1402165703,Story: 2 Art: 4 Sound: 5 Character: 6 Enjoyment: 5
Areq,8547,1,2005-03-04,2005-03-04,4,2,,0,1402165693,Story: 2 Art: 4 Sound: 5 Character: 6 Enjoyment: 5
Areq,8548,1,2005-05-29,2005-05-29,4,2,,0,1402165684,Story: 2 Art: 4 Sound: 5 Character: 6 Enjoyment: 5
Areq,8550,1,2005-09-14,2005-09-14,4,2,,0,1402165673,Story: 2 Art: 4 Sound: 5 Character: 6 Enjoyment: 5
Areq,8551,1,2007-03-14,2007-03-14,3,2,,0,1402165749,Story: 1 Art: 4 Sound: 5 Character: 4 Enjoyment: 3
arremakeone,8553,0,0000-00-00,0000-00-00,0,4,0.0,0,1459068608,
ProperBritish,8557,12,0000-00-00,2010-12-31,9,2,0.0,0,1293803757,
MistButterfly,8560,2,0000-00-00,0000-00-00,5,2,0.0,0,1367215194,
softdays,8563,0,0000-00-00,0000-00-00,0,6,0.0,0,1508197374,
ecoute,8584,0,0000-00-00,0000-00-00,0,6,0.0,0,1516825876,
AngelsArcanum,8598,0,0000-00-00,0000-00-00,0,6,0.0,0,1493660735,
MistButterfly,8624,30,0000-00-00,0000-00-00,5,2,0.0,0,1466893922,
MistButterfly,8635,1,0000-00-00,0000-00-00,5,2,0.0,0,1461000055,
Aria-da-Capo,8647,1,0000-00-00,0000-00-00,0,2,0.0,0,1426418166,
xTheFallenx,8666,0,0000-00-00,0000-00-00,0,6,0.0,0,1308638533,
MistButterfly,8676,25,0000-00-00,0000-00-00,6,2,0.0,0,1407501376,
RotvyOckikano,8687,1,2006-07-02,0000-00-00,0,3,0.0,0,1504944975,
MistButterfly,8705,12,0000-00-00,0000-00-00,4,2,0.0,0,1428323576,
MistButterfly,8709,1,0000-00-00,0000-00-00,4,2,0.0,0,1469986245,
MistButterfly,8740,1,0000-00-00,0000-00-00,8,2,0.0,0,1438933304,
MistButterfly,8756,5,0000-00-00,0000-00-00,6,2,0.0,0,1373548278,
M3Rush,8767,0,0000-00-00,0000-00-00,0,6,0.0,0,1396123298,
HimeAria,8768,1,0000-00-00,0000-00-00,7,2,0.0,0,1408031399,
Pullman,8774,1,2016-01-15,2016-01-15,0,2,0.0,0,1452892939,"NHK, 1960"
MistButterfly,8795,13,0000-00-00,0000-00-00,6,2,0.0,0,1397066711,
MistButterfly,8839,1,0000-00-00,0000-00-00,4,2,0.0,0,1433500964,
MistButterfly,8857,1,0000-00-00,0000-00-00,5,2,0.0,0,1417905051,
canc,8862,0,0000-00-00,0000-00-00,0,6,0.0,0,1299507990,
IntroverTurtle,8889,0,0000-00-00,0000-00-00,0,6,0.0,0,1417489009,
MistButterfly,8908,1,0000-00-00,0000-00-00,4,2,0.0,0,1440444212,
SukieNeko,8919,1,2010-07-15,2010-07-15,7,2,0.0,0,1279184662,
ecoute,8920,0,0000-00-00,0000-00-00,0,6,0.0,0,1516830559,
Aria-da-Capo,8921,1,0000-00-00,0000-00-00,0,2,0.0,0,1450600915,
MistButterfly,8949,1,0000-00-00,0000-00-00,5,2,0.0,0,1418507039,
AlexTheRiot,8961,12,0000-00-00,2015-12-29,6,2,0.0,0,0,
ShinyShinigami,8963,0,0000-00-00,0000-00-00,0,6,0.0,0,1429552329,
ShinyShinigami,8964,0,0000-00-00,0000-00-00,0,6,0.0,0,1429552345,
MistButterfly,8965,1,0000-00-00,0000-00-00,5,2,0.0,0,1418507054,
MistButterfly,8966,1,0000-00-00,0000-00-00,5,2,0.0,0,1418507060,
MajinRin,8972,0,0000-00-00,0000-00-00,0,6,0.0,0,1341402232,
MistButterfly,9000,1,0000-00-00,0000-00-00,7,2,0.0,0,1396010715,
trinicanh,9005,2,0000-00-00,0000-00-00,0,2,0.0,0,1337975498,
AriMee-K,9028,22,0000-00-00,0000-00-00,7,2,0.0,0,1359013328,
MistButterfly,9035,1,0000-00-00,0000-00-00,4,2,0.0,0,1397658815,
MistButterfly,9040,3,0000-00-00,0000-00-00,5,2,0.0,0,1493847175,
Northen_Lights,9053,1,0000-00-00,0000-00-00,8,2,0.0,0,1388674798,
Slimak,9065,3,0000-00-00,0000-00-00,0,1,0.0,0,1290372613,
MistButterfly,9120,1,0000-00-00,0000-00-00,5,2,0.0,0,1395833649,
MistButterfly,9124,1,0000-00-00,0000-00-00,5,2,0.0,0,1434293237,
Slimak,9130,13,0000-00-00,2012-02-02,7,2,,0,1328208655,
MistButterfly,9203,9,0000-00-00,0000-00-00,4,2,0.0,0,1407590758,
anime-jesus,9274,0,0000-00-00,0000-00-00,0,6,0.0,0,1330013029,
Lesach,9282,1,0000-00-00,0000-00-00,0,2,0.0,0,1285599508,
MistButterfly,9290,1,0000-00-00,0000-00-00,4,2,0.0,0,1419200694,
MistButterfly,9331,13,0000-00-00,0000-00-00,5,2,0.0,0,1397066499,
MistButterfly,9332,3,0000-00-00,0000-00-00,5,2,0.0,0,1504470804,
arremakeone,9339,0,0000-00-00,0000-00-00,0,4,0.0,0,1496860561,
Areq,9344,2,2014-11-06,2014-11-06,5,2,,0,1415233018,Story: 5 Art: 5 Sound: 6 Character: 6 Enjoyment: 5
KamiyaYoriko,9348,1,0000-00-00,0000-00-00,8,2,0.0,0,1316548820,
Best-of-Anime,9355,1,0000-00-00,0000-00-00,9,2,0.0,0,1342599149,
Aria-da-Capo,9361,1,0000-00-00,0000-00-00,0,2,0.0,0,1424034516,
MistButterfly,9366,1,0000-00-00,0000-00-00,6,2,0.0,0,1388162755,
JasonP,9385,1,0000-00-00,0000-00-00,0,2,0.0,0,1293659625,
magedgamed,9396,1,0000-00-00,2016-12-24,7,2,0.0,0,1482605681,
TradingA4H,9403,0,0000-00-00,0000-00-00,0,6,0.0,0,1520296532,
canc,9464,0,0000-00-00,0000-00-00,0,6,0.0,0,1299507952,
xTheFallenx,9471,2,0000-00-00,0000-00-00,8,2,0.0,0,1326787667,
ShinyShinigami,9493,0,0000-00-00,0000-00-00,0,6,0.0,0,1497486436,
MistButterfly,9494,2,0000-00-00,0000-00-00,5,2,0.0,0,1428248414,
siston7,9495,1,0000-00-00,0000-00-00,7,2,0.0,0,1427374235,
canc,9498,0,0000-00-00,0000-00-00,0,3,0.0,0,1309449420,
domine,9500,0,0000-00-00,0000-00-00,0,6,0.0,0,1396477315,
ninjadante,9507,1,0000-00-00,0000-00-00,6,2,,0,1294636066,should have stick with your first love miss
ProperBritish,9510,8,0000-00-00,2011-03-07,8,2,,0,1299549518,
MCMXC,9520,0,0000-00-00,0000-00-00,7,3,0.0,0,1324402860,
canc,9522,0,0000-00-00,0000-00-00,0,6,0.0,0,1313058529,
MistButterfly,9568,1,0000-00-00,0000-00-00,5,2,0.0,0,1433499919,
MistButterfly,9598,11,0000-00-00,0000-00-00,4,2,0.0,0,1435249208,
MistButterfly,9608,1,0000-00-00,0000-00-00,4,2,0.0,0,1440780045,
magedgamed,9611,3,2015-03-30,2015-03-31,7,2,,0,1427785690,
MistButterfly,9617,1,0000-00-00,0000-00-00,8,2,0.0,0,1407590727,
